original_id,x_model,y_model,z_model,x_m,y_m,z_m,observation_count
205,-0.167518843783091,-0.0434375547641791,0.0117050210100465,-0.347087279005133,-0.0899995627313255,0.0242519814566977,355
206,0.0696379301410151,-0.0650559823485172,-0.226588676070066,0.144284900387035,-0.134791426363892,-0.469475822865446,37
207,-0.084930313541587,-0.0312843501453459,0.295955881895649,-0.175969644766482,-0.0648189763144008,0.613199801484626,265
208,-0.0888971866952678,0.0474355264711474,0.273290754191122,-0.184188727336395,0.0982830793195125,0.566239248715683,130
209,-0.0672496221978844,-0.0693556217125994,0.191269209867427,-0.139336494066365,-0.143699977150662,0.396296369477736,454
210,-0.141220349145606,-0.0669135397605895,-0.0155026046664171,-0.292598645132548,-0.138640154860292,-0.0321203080778552,420
211,-0.142806594451985,-0.0456259905536291,-0.00862218270531566,-0.295885234000954,-0.0945338479871452,-0.0178645570055875,451
212,-0.127273468351614,-0.0301877039864378,0.0185653798297075,-0.263701687655552,-0.0625468024936472,0.038466163108991,83
213,0.0533043851174261,-0.0728426085954284,-0.169549060212551,0.110442942248367,-0.150924769071115,-0.35129374485924,135
214,0.0529369293760384,-0.0228168635607795,-0.171124358893477,0.109681599759649,-0.0472749388062677,-0.354557653088518,267
215,-0.0425303960254079,0.00276515198551951,0.175176806503838,-0.0881199935368679,0.00572920070969642,0.36295403992254,294
216,-0.128310052301787,-0.0575506597061749,0.0213605592588404,-0.265849416798141,-0.119240924968603,0.0442575785729436,232
217,-0.0475832080316898,-0.0122263635963183,0.145098585785896,-0.0985890651408704,-0.0253321666801158,0.300634079071902,340
218,-0.162982893312392,-0.0530922191543562,0.0218710023853485,-0.337689108202239,-0.110003349273891,0.0453151808812307,463
219,-0.0503579473546848,-0.0705946288921472,-0.0811130822529582,-0.104338130140471,-0.146267113007771,-0.168060609631193,250
220,-0.0590816933074526,0.0379869923518466,0.198548292858013,-0.12241311906171,0.0787063802211015,0.411378118204026,205
221,-0.0397617985392539,-0.0518414658399775,-0.0723367318269032,-0.0823836539918439,-0.107411876250376,-0.149876627935861,77
