time_s,tx_model,ty_model,tz_model,tx_m,ty_m,tz_m,R11,R21,R31,R12,R22,R32,R13,R23,R33,angle_rad,rate_deg_s
171.2,0.0550261698549549,0.0537798263318534,0.999923458757995,0.114010359298805,0.111428023053104,2.07177117914627,0.518186229304839,-0.0172305370927885,-0.855094228930547,-0.0475829130224438,0.997667717479368,-0.0489386543317965,0.853943146905654,0.0660472110766425,0.516157793471982,11.5377558013888,5.93892741081387
171.3,0.055027771645391,0.0537802213474555,0.999925112478834,0.11401367809609,0.111428841497689,2.0717746055397,0.526997176036002,-0.0167334877448136,-0.849702281295027,-0.0468947163455816,0.997710368018437,-0.0487330188617715,0.848572249150858,0.0655287107793867,0.525005834286292,11.548121026776,5.93875211385662
171.4,0.055029105693741,0.0537806136554847,0.999926739850383,0.114016442150578,0.111429654332372,2.07177797733926,0.535751748316818,-0.0162418476597768,-0.844219323730551,-0.046208693880658,0.997752745669613,-0.0485202547251368,0.843110206785161,0.0650050835961706,0.533797263313834,11.5584859677041,5.93860144489403
171.5,0.0550301735743813,0.0537810032966594,0.99992834041748,0.114018654724264,0.111430461641521,2.07178129360187,0.544449046244002,-0.0157556672037914,-0.838645929457098,-0.0455249163162915,0.997794846076795,-0.0483003844392466,0.837557590878616,0.0644763839986993,0.542531176862732,11.5688506671574,5.93847540392305
171.6,0.0550309768616882,0.053781390311698,0.999929913724965,0.114020319079147,0.1114312635095,2.07178455338448,0.553088175229601,-0.0152749962407137,-0.832982679838565,-0.0448434541283401,0.997836664909614,-0.0480734311641838,0.831914980657897,0.0639426669126667,0.551206676578818,11.5792151681196,5.93837399094572
171.7,0.0550315171300379,0.053781774741319,0.999931459317675,0.114021438477223,0.111432060020675,2.07178775574403,0.561668246061376,-0.0147998841288176,-0.827230164341286,-0.044164377575105,0.997878197863722,-0.0478394187010462,0.826182963464959,0.0634039877138972,0.559822869506271,11.5895795135747,5.93829720596305
171.8,0.0550317959538067,0.0537821566262407,0.999932976740449,0.114022016180489,0.111432851259412,2.07179089973744,0.570188374962952,-0.0143303797174882,-0.821388980492349,-0.0434877566925457,0.997919440661083,-0.0475983714902148,0.820362134715491,0.0628604022244779,0.568378868148016,11.5999437465068,5.93824504897402
171.9,0.0550318149073709,0.0537825360071814,0.999934465538126,0.114022055450943,0.111433637310076,2.07179398442167,0.578647683653808,-0.0138665313439298,-0.81545973383765,-0.0428136612895012,0.997960389050267,-0.0473503146096014,0.814453097857127,0.0623119667088768,0.57687379052597,11.6103079098997,5.9382175199766
172,0.0550315755651068,0.0537829129248597,0.999935925255543,0.114021559550582,0.111434418257033,2.07179700885363,0.587045299409094,-0.0134083868298912,-0.809443037899707,-0.0421421609429189,0.998001038806733,-0.0470952737728771,0.808456464327392,0.0617587378700466,0.585306760241116,11.6206720467374,5.93821484174295
172.1,0.0550310802859803,0.0537832873728034,0.999937355511438,0.114020533367017,0.111435194086874,2.0717999722434,0.595380357611243,-0.0129559933435056,-0.803339512290533,-0.0414733247927729,0.998041385745189,-0.0468332752480118,0.802372851672676,0.0612007726773601,0.593676909035843,11.6310362031143,5.93824213795736
172.2,0.055030334567316,0.0537836591557788,0.999938756220141,0.114018988290318,0.111435964395088,2.07180287441346,0.603652009131973,-0.0125093970053257,-0.797149776928712,-0.0408072209430027,0.998081425755317,-0.0465643455998485,0.796202877782944,0.0606381278470594,0.601983384207041,11.6414004375666,5.93830453230307
172.3,0.0550293446910281,0.0537840280313618,0.999940127369882,0.114016937336171,0.111436728679389,2.07180571533942,0.611859412639839,-0.0120686433146639,-0.790874457175458,-0.0401439170699607,0.998121154764543,-0.0462885118984701,0.789947166009418,0.0600708603237719,0.61022534088126,11.6517648117409,5.93840224755227
172.4,0.0550281169390306,0.0537843937571281,0.99994146894889,0.114014393520261,0.111437486437491,2.0718084949969,0.620001732113949,-0.0116337772855857,-0.784514185596266,-0.0394834806208716,0.998160568725999,-0.0460058017933839,0.783606346920292,0.0594990274429781,0.618401939517961,11.6621293872838,5.93853528370392
172.5,0.0550266575932378,0.0537847560906538,0.999942780945394,0.114011369858272,0.111438237167108,2.07181121336151,0.62807813688733,-0.0112048434445402,-0.77806960193001,-0.0388259788103693,0.998199663618731,-0.0457162435122146,0.777181058269923,0.0589226869281662,0.626512345953061,11.6724942258419,5.93870364075599
172.6,0.0550249729355638,0.0537851147895145,0.999944063347624,0.11400787936589,0.111438980365955,2.07181387040887,0.636087801690329,-0.0107818858279879,-0.771541353058122,-0.0381714786170298,0.998238435447916,-0.0454198658594061,0.770671944968127,0.0583418968879916,0.634555731442524,11.6828593890617,5.93890731871053
172.7,0.0550230692479228,0.0537854696112861,0.999945316143809,0.114003935058799,0.111439715531746,2.07181646611457,0.644029906694142,-0.0103649479800187,-0.7649300929738,-0.0375200467798986,0.998276880245064,-0.0451166982149249,0.764079659049479,0.057756715813435,0.642531272706067,11.69322493859,5.9391463175665
172.8,0.055020952812229,0.0537858203135445,0.999946539322179,0.113999549952684,0.111440442162194,2.07181900045425,0.651903637554416,-0.00995407294996408,-0.758236482751277,-0.036871749795013,0.998314994068235,-0.044806770532971,0.757404859642697,0.0571672025749656,0.650438151970945,11.7035909360732,5.93942063732594
172.9,0.0550186299103965,0.0537861666538655,0.999947732870961,0.113994737063231,0.111441159755015,2.0718214734035,0.659708185454948,-0.00954930329000217,-0.75146119051513,-0.0362266539119183,0.998352773002248,-0.0444901133406916,0.750648212940047,0.0565734164197023,0.658275557015842,11.7139574431581,5.93973027798581
173,0.0550161068243395,0.0537865083898249,0.999948896778387,0.113989509406125,0.111441867807922,2.07182388493794,0.667442747151508,-0.00915068105275368,-0.744604891409611,-0.0355848251301767,0.998390213158896,-0.0441667577369,0.743810392166782,0.0559754169685769,0.666042681214869,11.7243245214911,5.94007537075899
173.1,0.0550133905570265,0.0537868452018409,0.99995003108138,0.113983881491023,0.111442565658764,2.07182623513408,0.67510652636366,-0.00875824772007685,-0.737668266335259,-0.0349463290833461,0.998427310683677,-0.0438367353318954,0.736892076321079,0.0553732641067324,0.673738724935249,11.734692234551,5.94045893348401
173.2,0.055010490995643,0.0537871764617007,0.999951136011645,0.113977873803481,0.111443252005928,2.07182852447198,0.682698737760011,-0.00837204400313846,-0.730651998108605,-0.0343112307028127,0.998464061775094,-0.0435000780601601,0.729893946343265,0.0547670176547087,0.681362899539345,11.7450606531446,5.94088398400244
173.3,0.0550074187484291,0.0537875014640335,0.999952211849583,0.113971508323026,0.111443925387936,2.07183075353263,0.690218602775454,-0.00799211006209468,-0.723556774938536,-0.0336795945607756,0.998500462664399,-0.0431568183396544,0.72281668858219,0.0541567376762626,0.688914423184289,11.7554298499107,5.94135065352412
173.4,0.0550041844236245,0.053787819503469,0.999953258875593,0.113964807029186,0.111444584343309,2.07183292289699,0.697665348273789,-0.00761848557507849,-0.716383291608309,-0.033051484981161,0.998536509609127,-0.0428069891274922,0.715660995974039,0.0535424845815308,0.696392519478982,11.7657998974882,5.941858942046
173.5,0.0550007986294693,0.0537881298746364,0.999954277370076,0.11395779190149,0.11144522741057,2.07183503314603,0.705038206583764,-0.00725120973617265,-0.70913224945317,-0.0324269660368028,0.998572198893264,-0.0424506239190779,0.708427568020047,0.052924319124888,0.703796417520272,11.776170868516,5.94240884957419
173.6,0.0549972719742033,0.0537884318721653,0.999955267613432,0.113950484919466,0.11144585312824,2.07183708486071,0.712336415535357,-0.00689032125336187,-0.701804356338192,-0.0318061015466088,0.998607526827427,-0.0420877567472625,0.701117110764419,0.052302302402814,0.711125351929404,11.7865428356328,5.94300037610257
173.7,0.0549936150660664,0.053788724790685,0.999956229886061,0.113942908062641,0.11144646003484,2.07183907862202,0.719559218496427,-0.00653585834645897,-0.694400326636218,-0.0311889550727046,0.998642489749038,-0.041718422181513,0.693730336772354,0.0516764958517619,0.718378562888815,11.7969158714777,5.94363352163522
