time_s,angle_rad,tx_model,ty_model,tz_model,ax,ay,az,omega_rad_s
103.175,4.4541902375774,0.104779284825174,0.028350879182105,1.00000000000034,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.225,4.45934853550036,0.104779284831389,0.0283508791308757,1.00000000000028,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.275,4.4645068334207,0.104779284836852,0.028350879085848,1.00000000000023,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.325,4.46966513133857,0.104779284841611,0.0283508790466218,1.00000000000019,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.375,4.47482342925415,0.104779284845714,0.0283508790127968,1.00000000000015,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.425,4.47998172716761,0.104779284849211,0.0283508789839731,1.00000000000012,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.475,4.48514002507911,0.10477928485215,0.0283508789597505,1.00000000000009,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.525,4.49029832298883,0.104779284854579,0.0283508789397289,1.00000000000007,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.575,4.49545662089694,0.104779284856546,0.0283508789235083,1.00000000000005,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.625,4.5006149188036,0.104779284858102,0.0283508789106885,1.00000000000003,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.675,4.50577321670899,0.104779284859293,0.0283508789008694,1.00000000000002,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.725,4.51093151461328,0.104779284860169,0.028350878893651,1.00000000000001,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.775,4.51608981251663,0.104779284860777,0.0283508788886331,1.00000000000001,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.825,4.52124811041922,0.104779284861168,0.0283508788854156,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.875,4.5264064083212,0.104779284861388,0.0283508788835985,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.925,4.53156470622277,0.104779284861487,0.0283508788827817,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.975,4.53672300412409,0.104779284861514,0.0283508788825649,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.025,4.54188130202531,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.075,4.54703959992653,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.125,4.55219789782775,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.175,4.55735619572898,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.225,4.5625144936302,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.275,4.56767279153142,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.325,4.57283108943264,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.375,4.57798938733386,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.425,4.58314768523508,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.475,4.5883059831363,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.525,4.59346428103752,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.575,4.59862257893875,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.625,4.60378087683997,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.675,4.60893917474119,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.725,4.61409747264241,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.775,4.61925577054363,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.825,4.62441406844485,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.875,4.62957236634607,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.925,4.63473066424729,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
104.975,4.63988896214852,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.025,4.64504726004974,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.075,4.65020555795096,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.125,4.65536385585218,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.175,4.6605221537534,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.225,4.66568045165462,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.275,4.67083874955584,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.325,4.67599704745707,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.375,4.68115534535829,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.425,4.68631364325951,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.475,4.69147194116073,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.525,4.69663023906195,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.575,4.70178853696317,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.625,4.70694683486439,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.675,4.71210513276561,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.725,4.71726343066683,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.775,4.72242172856806,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.825,4.72758002646928,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.875,4.7327383243705,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.925,4.73789662227172,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
105.975,4.74305492017294,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.025,4.74821321807416,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.075,4.75337151597538,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.125,4.7585298138766,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.175,4.76368811177783,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.225,4.76884640967905,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.275,4.77400470758027,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.325,4.77916300548149,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.375,4.78432130338271,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.425,4.78947960128393,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.475,4.79463789918515,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.525,4.79979619708637,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.575,4.8049544949876,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.625,4.81011279288882,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.675,4.81527109079004,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.725,4.82042938869126,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.775,4.82558768659248,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.825,4.8307459844937,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.875,4.83590428239492,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.925,4.84106258029615,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
106.975,4.84622087819737,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
107.025,4.85137917609859,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
107.075,4.85653747399981,0.104779284861515,0.0283508788825566,1,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
